Order_ID,Order_Date,Customer_ID,Customer_Name,Category,Sub_Category,Product,Sales,Quantity,Discount,Profit,Region,City,Payment_Mode,Year,Month,Month_Name,Quarter,Year_Month,Profit_Margin,Revenue_per_Unit
ORD-006966,2024-05-02,CUST-00236,Karan Malhotra,Sports & Outdoors,Cycling,Cycling - 892,12756.89,1,0.0,3132.26,North,Jaipur,Net Banking,2024,5,May,2,2024-05,0.24553476591865261,12756.89
ORD-000071,2025-03-29,CUST-01338,Simran Menon,Electronics,Headphones,Headphones - 277,11590.3,3,0.15,-156.49,South,Chennai,Debit Card,2025,3,Mar,1,2025-03,-0.013501807545965161,3863.433333333333
ORD-009835,2024-01-18,CUST-00596,Diya Kumar,Beauty & Personal Care,Grooming,Grooming - 196,2171.46,2,0.0,755.41,West,Surat,UPI,2024,1,Jan,1,2024-01,0.3478811490886316,1085.73
ORD-006756,2025-11-24,CUST-02759,Kavya Chatterjee,Electronics,Cameras,Cameras - 678,8490.4,1,0.0,1136.53,West,Pune,UPI,2025,11,Nov,4,2025-11,0.1338605954960897,8490.4
ORD-002392,2025-08-15,CUST-02480,Simran Das,Electronics,Accessories,Accessories - 960,32702.79,1,0.2,534.65,East,Unknown,UPI,2025,8,Aug,3,2025-08,0.01634875801116663,32702.79
ORD-002890,2023-12-13,CUST-02114,Ishita Menon,Electronics,Cameras,Cameras - 116,41346.911250000005,1,0.0,5323.19,East,Kolkata,UPI,2023,12,Dec,4,2023-12,0.12874456250949093,41346.911250000005
ORD-000614,2023-10-30,CUST-02227,Priya Bose,Books & Stationery,Office Supplies,Office Supplies - 888,1977.2,1,0.0,249.53,North,Jaipur,UPI,2023,10,Oct,4,2023-10,0.12620372243576775,1977.2
ORD-002448,2025-11-11,CUST-02883,Ayaan Nair,Electronics,Headphones,Headphones - 118,41346.911250000005,1,0.05,4739.86,West,Ahmedabad,UPI,2025,11,Nov,4,2025-11,0.11463637444018261,41346.911250000005
ORD-008680,2024-05-16,CUST-02311,Riya Das,Fashion,Men's Wear,Men's Wear - 480,3692.06,1,0.05,1016.59,West,Pune,UPI,2024,5,May,2,2024-05,0.27534492938901317,3692.06
ORD-003995,2024-11-14,CUST-02050,Aman Patel,Fashion,Bags,Bags - 770,2477.46,1,0.15,413.21,South,Kochi,Cash on Delivery,2024,11,Nov,4,2024-11,0.1667877584300049,2477.46
ORD-008758,2023-10-11,CUST-02723,Reyansh Patel,Home & Kitchen,Appliances,Appliances - 274,4413.31,1,0.15,775.31,West,Ahmedabad,Credit Card,2023,10,Oct,4,2023-10,0.17567540009652616,4413.31
ORD-008375,2025-11-21,CUST-01302,Nikhil Menon,Beauty & Personal Care,Makeup,Makeup - 346,3415.7,1,0.0,1162.32,West,Pune,UPI,2025,11,Nov,4,2025-11,0.34028749597447083,3415.7
ORD-008433,2023-11-26,CUST-03028,Pooja Kapoor,Fashion,Watches,Watches - 932,2503.89,1,0.1,587.56,South,Hyderabad,UPI,2023,11,Nov,4,2023-11,0.2346588707970398,2503.89
ORD-000201,2024-01-20,CUST-02844,Nikhil Singh,Sports & Outdoors,Cycling,Cycling - 985,11973.42,1,0.1,2244.35,North,Jaipur,UPI,2024,1,Jan,1,2024-01,0.18744435591501843,11973.42
ORD-011505,2025-01-02,CUST-02301,Tanya Das,Beauty & Personal Care,Grooming,Grooming - 716,2520.17,1,0.15,725.07,East,Bhubaneswar,UPI,2025,1,Jan,1,2025-01,0.2877067816853625,2520.17
ORD-011284,2024-10-04,CUST-01579,Nikhil Das,Fashion,Footwear,Footwear - 910,5285.65,1,0.2,372.28,North,Jaipur,UPI,2024,10,Oct,4,2024-10,0.070432207959286,5285.65
ORD-011753,2024-04-18,CUST-01789,Sneha Kapoor,Fashion,Men's Wear,Men's Wear - 931,5932.23,1,0.1,1180.37,West,Ahmedabad,Cash on Delivery,2024,4,Apr,2,2024-04,0.1989757645944274,5932.23
ORD-009066,2025-12-20,CUST-00164,Sai Sharma,Home & Kitchen,Decor,Decor - 258,4464.27,1,0.05,892.92,South,Bengaluru,Credit Card,2025,12,Dec,4,2025-12,0.20001478405203985,4464.27
ORD-007280,2023-11-11,CUST-00063,Pooja Menon,Fashion,Watches,Watches - 384,2415.82,1,0.0,748.46,East,Guwahati,UPI,2023,11,Nov,4,2023-11,0.3098161286850841,2415.82
ORD-002565,2024-07-20,CUST-01178,Ayaan Patel,Fashion,Footwear,Footwear - 524,1394.1,1,0.0,389.33,North,Lucknow,UPI,2024,7,Jul,3,2024-07,0.279269779786242,1394.1
ORD-000555,2024-10-26,CUST-01458,Diya Iyer,Electronics,Headphones,Headphones - 828,37242.45,1,0.05,3453.97,North,Delhi,UPI,2024,10,Oct,4,2024-10,0.0927428243845397,37242.45
ORD-009654,2024-11-16,CUST-01143,Rohan Kapoor,Sports & Outdoors,Fitness Equipment,Fitness Equipment - 884,7675.64,1,0.15,917.87,North,Jaipur,Credit Card,2024,11,Nov,4,2024-11,0.1195822107342189,7675.64
ORD-006235,2024-01-26,CUST-02832,Pooja Iyer,Fashion,Footwear,Footwear - 184,3011.76,1,0.0,869.94,East,Guwahati,UPI,2024,1,Jan,1,2024-01,0.28884771694955774,3011.76
ORD-004418,2024-08-02,CUST-00469,Vihaan Gupta,Beauty & Personal Care,Haircare,Haircare - 671,596.78,1,0.0,225.4,South,Hyderabad,Cash on Delivery,2024,8,Aug,3,2024-08,0.3776936224404303,596.78
ORD-002560,2023-11-10,CUST-00514,Vivaan Kumar,Fashion,Footwear,Footwear - 567,2113.87,1,0.0,800.84,East,Patna,Net Banking,2023,11,Nov,4,2023-11,0.3788501658096288,2113.87
ORD-003680,2023-01-23,CUST-02861,Tanya Reddy,Home & Kitchen,Cookware,Cookware - 560,4674.26,2,0.0,1132.78,East,Kolkata,UPI,2023,1,Jan,1,2023-01,0.24234424272505165,2337.13
ORD-000032,2024-06-01,CUST-00117,Aarav Malhotra,Beauty & Personal Care,Grooming,Grooming - 973,3543.3,2,0.15,818.91,East,Bhubaneswar,UPI,2024,6,Jun,2,2024-06,0.23111506223012443,1771.65
ORD-003435,2024-11-25,CUST-02201,Diya Verma,Home & Kitchen,Storage,Storage - 608,16708.64,1,0.1,2380.5,North,Delhi,UPI,2024,11,Nov,4,2024-11,0.1424712005285888,16708.64
ORD-008523,2023-07-26,CUST-01995,Diya Iyer,Sports & Outdoors,Camping,Camping - 662,2333.65,1,0.05,369.17,North,Delhi,Debit Card,2023,7,Jul,3,2023-07,0.15819424506674093,2333.65
ORD-003985,2024-03-17,CUST-00591,Riya Joshi,Home & Kitchen,Appliances,Appliances - 918,16760.56,1,0.0,3550.76,West,Surat,Cash on Delivery,2024,3,Mar,1,2024-03,0.2118521099533667,16760.56
ORD-005684,2024-09-14,CUST-03136,Kavya Malhotra,Fashion,Women's Wear,Women's Wear - 594,3068.7,1,0.05,727.97,West,Mumbai,Credit Card,2024,9,Sep,3,2024-09,0.23722423175937696,3068.7
ORD-004177,2025-04-23,CUST-01995,Diya Iyer,Fashion,Watches,Watches - 800,4703.97,1,0.2,818.01,North,Lucknow,Debit Card,2025,4,Apr,2,2025-04,0.17389779271551475,4703.97
ORD-006536,2023-01-09,CUST-00687,Ishita Reddy,Beauty & Personal Care,Grooming,Grooming - 438,2795.55,1,0.0,969.11,North,Jaipur,Credit Card,2023,1,Jan,1,2023-01,0.3466616587075888,2795.55
ORD-002953,2024-07-13,CUST-00250,Simran Reddy,Books & Stationery,Non-Fiction,Non-Fiction - 703,1868.71,1,0.15,130.8,West,Mumbai,Net Banking,2024,7,Jul,3,2024-07,0.06999480925344222,1868.71
ORD-002629,2023-10-12,CUST-01458,Diya Iyer,Electronics,Laptops,Laptops - 127,18611.88,1,0.05,2309.6,North,Lucknow,Credit Card,2023,10,Oct,4,2023-10,0.12409278374887436,18611.88
ORD-003679,2024-11-25,CUST-00202,Ayaan Das,Books & Stationery,Fiction,Fiction - 238,467.82,1,0.0,97.07,West,Ahmedabad,Debit Card,2024,11,Nov,4,2024-11,0.20749433542815612,467.82
ORD-004773,2025-12-16,CUST-00456,Nikhil Gupta,Fashion,Watches,Watches - 594,2808.2,1,0.1,520.53,South,Bengaluru,Cash on Delivery,2025,12,Dec,4,2025-12,0.1853607292927854,2808.2
ORD-004914,2023-12-01,CUST-00585,Tanya Joshi,Electronics,Smartphones,Smartphones - 766,41346.911250000005,1,0.2,-5468.7,South,Bengaluru,Cash on Delivery,2023,12,Dec,4,2023-12,-0.13226380966970053,41346.911250000005
ORD-009658,2023-01-14,CUST-00370,Karan Joshi,Fashion,Bags,Bags - 183,4538.61,2,0.1,925.37,East,Kolkata,Credit Card,2023,1,Jan,1,2023-01,0.20388841517557138,2269.305
ORD-006766,2024-02-10,CUST-00720,Ayaan Das,Sports & Outdoors,Fitness Equipment,Fitness Equipment - 337,24574.29,2,0.0,4759.79,West,Pune,UPI,2024,2,Feb,1,2024-02,0.19368982786481317,12287.145
ORD-002408,2024-10-07,CUST-00372,Sneha Kumar,Fashion,Watches,Watches - 777,3326.82,1,0.0,1214.95,North,Lucknow,Credit Card,2024,10,Oct,4,2024-10,0.36519859806061045,3326.82
ORD-007202,2025-12-05,CUST-00328,Meera Nair,Sports & Outdoors,Sportswear,Sportswear - 470,492.41,1,0.05,70.02,South,Bengaluru,Debit Card,2025,12,Dec,4,2025-12,0.14219857435876607,492.41
ORD-006885,2024-11-07,CUST-03082,Sai Verma,Fashion,Footwear,Footwear - 100,1782.96,1,0.0,578.7,South,Chennai,Debit Card,2024,11,Nov,4,2024-11,0.3245726208103379,1782.96
ORD-007290,2023-04-23,CUST-03149,Vihaan Kapoor,Books & Stationery,Office Supplies,Office Supplies - 203,283.25,2,0.0,55.4,North,Delhi,Debit Card,2023,4,Apr,2,2023-04,0.19558693733451016,141.625
ORD-005368,2024-09-15,CUST-02911,Riya Bose,Home & Kitchen,Furniture,Furniture - 911,9556.99,1,0.1,1447.76,North,Delhi,Credit Card,2024,9,Sep,3,2024-09,0.15148702677307396,9556.99
ORD-007101,2023-11-08,CUST-03110,Aarav Das,Electronics,Smartphones,Smartphones - 584,33955.26,1,0.1,-1243.46,West,Mumbai,UPI,2023,11,Nov,4,2023-11,-0.03662054126518248,33955.26
ORD-006453,2023-01-23,CUST-00741,Vihaan Sharma,Beauty & Personal Care,Grooming,Grooming - 708,256.13,1,0.0,100.3,South,Kochi,UPI,2023,1,Jan,1,2023-01,0.39159801663217897,256.13
ORD-005827,2023-12-22,CUST-02477,Nikhil Gupta,Electronics,Headphones,Headphones - 345,1237.43,1,0.15,52.27,North,Jaipur,Credit Card,2023,12,Dec,4,2023-12,0.042240773215454615,1237.43
ORD-002975,2025-02-19,CUST-00655,Diya Kapoor,Electronics,Headphones,Headphones - 473,34081.4,1,0.0,4234.77,South,Hyderabad,Debit Card,2025,2,Feb,1,2025-02,0.12425457874383096,34081.4
ORD-002685,2024-01-09,CUST-02789,Meera Joshi,Electronics,Laptops,Laptops - 448,27628.05,1,0.0,2005.52,North,Chandigarh,UPI,2024,1,Jan,1,2024-01,0.07258999458883272,27628.05
ORD-006391,2025-02-07,CUST-02261,Tanya Bose,Home & Kitchen,Cookware,Cookware - 781,19164.6,1,0.1,2633.62,South,Chennai,Credit Card,2025,2,Feb,1,2025-02,0.13742107844671947,19164.6
ORD-002496,2025-01-18,CUST-01995,Diya Iyer,Sports & Outdoors,Cycling,Cycling - 700,13397.77,1,0.0,2424.74,North,Chandigarh,UPI,2025,1,Jan,1,2025-01,0.18098086472599542,13397.77
ORD-011631,2023-08-03,CUST-02229,Riya Sharma,Home & Kitchen,Furniture,Furniture - 304,22067.12,1,0.0,5447.75,South,Kochi,Debit Card,2023,8,Aug,3,2023-08,0.2468718165306574,22067.12
ORD-011020,2024-02-06,CUST-01913,Riya Joshi,Home & Kitchen,Appliances,Appliances - 731,809.28,1,0.05,124.66,East,Bhubaneswar,UPI,2024,2,Feb,1,2024-02,0.1540381573744563,809.28
ORD-008729,2025-04-18,CUST-00552,Simran Gupta,Electronics,Accessories,Accessories - 655,4229.91,1,0.2,-64.26,East,Guwahati,UPI,2025,4,Apr,2,2025-04,-0.015191812591757272,4229.91
ORD-007874,2025-09-10,CUST-03130,Karan Das,Fashion,Watches,Watches - 964,3417.28,1,0.0,825.92,South,Chennai,UPI,2025,9,Sep,3,2025-09,0.24168929675063205,3417.28
ORD-002913,2024-12-23,CUST-00805,Sai Gupta,Electronics,Smartphones,Smartphones - 555,10622.65,1,0.0,101.9,North,Jaipur,Debit Card,2024,12,Dec,4,2024-12,0.009592709917016941,10622.65
ORD-007725,2023-10-03,CUST-02452,Riya Bose,Beauty & Personal Care,Haircare,Haircare - 748,816.91,1,0.05,271.16,South,Bengaluru,Credit Card,2023,10,Oct,4,2023-10,0.331933750351936,816.91
ORD-008337,2023-06-01,CUST-03189,Vihaan Gupta,Electronics,Headphones,Headphones - 645,41346.911250000005,2,0.4,-16171.79,South,Chennai,Net Banking,2023,6,Jun,2,2023-06,-0.3911245002611894,20673.455625000002
ORD-008125,2023-06-07,CUST-02141,Priya Joshi,Fashion,Men's Wear,Men's Wear - 381,8246.43,2,0.0,2395.86,North,Jaipur,UPI,2023,6,Jun,2,2023-06,0.2905329942775237,4123.215
ORD-008611,2025-12-13,CUST-01995,Diya Iyer,Beauty & Personal Care,Makeup,Makeup - 626,719.13,1,0.05,219.91,South,Bengaluru,UPI,2025,12,Dec,4,2025-12,0.30580006396618137,719.13
ORD-000305,2024-11-15,CUST-03086,Kavya Patel,Fashion,Footwear,Footwear - 733,1130.68,1,0.1,358.32,North,Jaipur,Credit Card,2024,11,Nov,4,2024-11,0.3169066402518838,1130.68
ORD-009641,2023-08-03,CUST-01268,Aman Das,Beauty & Personal Care,Grooming,Grooming - 542,5590.88,2,0.0,2328.95,North,Lucknow,UPI,2023,8,Aug,3,2023-08,0.41656233008041665,2795.44
ORD-011899,2023-11-12,CUST-00895,Priya Malhotra,Electronics,Laptops,Laptops - 828,41346.911250000005,2,0.05,12078.8,West,Ahmedabad,UPI,2023,11,Nov,4,2023-11,0.2921330671344887,20673.455625000002
ORD-005366,2025-10-06,CUST-00140,Vivaan Verma,Fashion,Men's Wear,Men's Wear - 493,11216.89,2,0.0,3493.82,South,Hyderabad,Debit Card,2025,10,Oct,4,2025-10,0.31147849359314395,5608.445
ORD-000488,2025-12-04,CUST-02050,Aman Patel,Electronics,Cameras,Cameras - 392,19619.54,1,0.2,-632.19,South,Chennai,Net Banking,2025,12,Dec,4,2025-12,-0.032222468008933955,19619.54
ORD-004603,2025-12-13,CUST-02950,Sneha Joshi,Electronics,Cameras,Cameras - 419,4274.65,1,0.05,494.38,North,Delhi,Debit Card,2025,12,Dec,4,2025-12,0.11565391318587488,4274.65
ORD-000020,2025-11-30,CUST-00596,Diya Kumar,Home & Kitchen,Storage,Storage - 817,1225.7,1,0.15,101.17,West,Ahmedabad,Credit Card,2025,11,Nov,4,2025-11,0.08254058905115444,1225.7
ORD-010125,2024-03-27,CUST-02844,Nikhil Singh,Beauty & Personal Care,Haircare,Haircare - 810,1185.31,1,0.1,334.7,North,Delhi,Credit Card,2024,3,Mar,1,2024-03,0.28237338755262337,1185.31
ORD-008247,2025-09-11,CUST-02845,Nikhil Singh,Electronics,Headphones,Headphones - 610,6259.0,2,0.1,245.35,North,Lucknow,UPI,2025,9,Sep,3,2025-09,0.039199552644192365,3129.5
ORD-006259,2025-09-14,CUST-03121,Sneha Gupta,Beauty & Personal Care,Haircare,Haircare - 733,734.22,1,0.05,225.87,South,Hyderabad,Debit Card,2025,9,Sep,3,2025-09,0.3076325896870148,734.22
ORD-001984,2025-01-09,CUST-01491,Karan Sharma,Electronics,Laptops,Laptops - 561,41346.911250000005,2,0.05,6399.25,South,Hyderabad,Credit Card,2025,1,Jan,1,2025-01,0.15476972297416774,20673.455625000002
ORD-002895,2025-07-07,CUST-02721,Kavya Nair,Fashion,Women's Wear,Women's Wear - 431,3092.22,1,0.0,1079.91,South,Chennai,Credit Card,2025,7,Jul,3,2025-07,0.34923453053146286,3092.22
ORD-001982,2025-11-27,CUST-01259,Rohan Nair,Beauty & Personal Care,Makeup,Makeup - 384,498.95,1,0.05,153.82,West,Ahmedabad,Credit Card,2025,11,Nov,4,2025-11,0.30828740354744966,498.95
ORD-003306,2025-10-22,CUST-00848,Vihaan Chatterjee,Home & Kitchen,Cookware,Cookware - 315,12421.51,1,0.1,1843.16,East,Patna,Credit Card,2025,10,Oct,4,2025-10,0.1483845361795788,12421.51
ORD-011748,2023-01-26,CUST-00164,Sai Sharma,Home & Kitchen,Cookware,Cookware - 825,41346.911250000005,3,0.1,10174.92,South,Chennai,UPI,2023,1,Jan,1,2023-01,0.24608658040931652,13782.303750000001
ORD-009187,2025-01-15,CUST-00296,Aman Joshi,Sports & Outdoors,Cycling,Cycling - 951,676.45,1,0.0,148.54,North,Lucknow,Credit Card,2025,1,Jan,1,2025-01,0.2195875526646463,676.45
ORD-000674,2023-12-28,CUST-03158,Pooja Sharma,Fashion,Footwear,Footwear - 873,2475.89,1,0.0,719.49,South,Kochi,Credit Card,2023,12,Dec,4,2023-12,0.2905985322449705,2475.89
ORD-001651,2024-07-08,CUST-01119,Sai Kumar,Books & Stationery,Fiction,Fiction - 239,1382.62,1,0.0,235.34,North,Chandigarh,UPI,2024,7,Jul,3,2024-07,0.17021307372958588,1382.62
ORD-003950,2025-11-23,CUST-01678,Tanya Iyer,Electronics,Smartphones,Smartphones - 321,41346.911250000005,4,0.15,3597.87,East,Bhubaneswar,UPI,2025,11,Nov,4,2025-11,0.08701665713905049,10336.727812500001
ORD-006956,2024-10-12,CUST-02156,Kavya Kapoor,Fashion,Footwear,Footwear - 771,8462.1,2,0.0,2616.25,South,Chennai,Net Banking,2024,10,Oct,4,2024-10,0.3091726639959348,4231.05
ORD-002086,2024-11-28,CUST-00466,Kavya Bose,Fashion,Footwear,Footwear - 288,5619.23,1,0.0,2027.92,East,Patna,Credit Card,2024,11,Nov,4,2024-11,0.3608893033387137,5619.23
ORD-003308,2025-10-31,CUST-02291,Arjun Das,Beauty & Personal Care,Fragrance,Fragrance - 812,2092.17,1,0.05,762.15,North,Jaipur,UPI,2025,10,Oct,4,2025-10,0.364286840935488,2092.17
ORD-005793,2025-03-23,CUST-01514,Aditya Bose,Home & Kitchen,Appliances,Appliances - 374,33014.75,2,0.1,5239.53,West,Surat,Credit Card,2025,3,Mar,1,2025-03,0.15870270106543286,16507.375
ORD-003134,2025-05-14,CUST-01498,Nikhil Chatterjee,Books & Stationery,Office Supplies,Office Supplies - 278,1048.93,1,0.0,227.43,South,Chennai,UPI,2025,5,May,2,2025-05,0.21682095087374753,1048.93
ORD-002020,2023-05-30,CUST-02248,Ayaan Chatterjee,Beauty & Personal Care,Makeup,Makeup - 310,1689.74,1,0.1,385.11,West,Pune,UPI,2023,5,May,2,2023-05,0.22791080284540818,1689.74
ORD-002756,2025-08-21,CUST-00730,Reyansh Nair,Books & Stationery,Fiction,Fiction - 169,1291.63,1,0.0,246.16,East,Patna,Net Banking,2025,8,Aug,3,2025-08,0.19058089390924643,1291.63
ORD-006312,2023-12-28,CUST-00894,Arjun Verma,Home & Kitchen,Decor,Decor - 415,21193.16,1,0.0,3990.38,North,Lucknow,UPI,2023,12,Dec,4,2023-12,0.18828622064854889,21193.16
ORD-001419,2025-01-23,CUST-00171,Sneha Kumar,Beauty & Personal Care,Grooming,Grooming - 947,2983.61,1,0.1,815.92,East,Guwahati,UPI,2025,1,Jan,1,2025-01,0.2734673767684114,2983.61
ORD-008411,2024-04-02,CUST-01962,Priya Reddy,Fashion,Women's Wear,Women's Wear - 637,3419.06,1,0.0,1066.92,South,Kochi,UPI,2024,4,Apr,2,2024-04,0.31205068059642127,3419.06
ORD-009896,2024-10-03,CUST-01995,Diya Iyer,Sports & Outdoors,Cycling,Cycling - 750,11327.04,1,0.05,1102.08,North,Delhi,Cash on Delivery,2024,10,Oct,4,2024-10,0.09729638104924145,11327.04
ORD-003069,2025-12-19,CUST-01579,Nikhil Das,Sports & Outdoors,Cycling,Cycling - 593,11827.95,1,0.15,1718.47,North,Delhi,Cash on Delivery,2025,12,Dec,4,2025-12,0.14528891312526684,11827.95
ORD-002037,2023-12-01,CUST-01797,Tanya Menon,Fashion,Footwear,Footwear - 248,804.79,1,0.05,212.91,North,Lucknow,UPI,2023,12,Dec,4,2023-12,0.2645534860025597,804.79
ORD-007721,2025-11-02,CUST-01222,Aarav Singh,Fashion,Bags,Bags - 381,5659.33,1,0.05,1877.13,South,Hyderabad,UPI,2025,11,Nov,4,2025-11,0.33168767327581183,5659.33
ORD-006935,2025-11-22,CUST-02205,Reyansh Patel,Fashion,Women's Wear,Women's Wear - 838,5770.88,1,0.2,678.91,West,Surat,Cash on Delivery,2025,11,Nov,4,2025-11,0.11764410280581124,5770.88
ORD-005112,2023-03-27,CUST-02089,Ayaan Bose,Home & Kitchen,Storage,Storage - 629,11129.23,1,0.3,-191.8,West,Pune,Credit Card,2023,3,Mar,1,2023-03,-0.0172338966846763,11129.23
ORD-007913,2025-09-15,CUST-00187,Diya Patel,Beauty & Personal Care,Fragrance,Fragrance - 502,1715.21,1,0.0,614.24,East,Guwahati,UPI,2025,9,Sep,3,2025-09,0.35811358375942304,1715.21
ORD-006500,2024-03-13,CUST-00734,Sneha Reddy,Electronics,Cameras,Cameras - 575,3050.58,1,0.05,391.85,West,Surat,UPI,2024,3,Mar,1,2024-03,0.12845098309173994,3050.58
ORD-007289,2023-10-13,CUST-01126,Kavya Nair,Electronics,Headphones,Headphones - 659,14052.84,1,0.1,1282.47,East,Guwahati,Cash on Delivery,2023,10,Oct,4,2023-10,0.09126055658500346,14052.84
ORD-000938,2024-04-01,CUST-00896,Riya Joshi,Electronics,Accessories,Accessories - 342,24703.35,1,0.05,2117.78,West,Ahmedabad,Debit Card,2024,4,Apr,2,2024-04,0.08572845383318459,24703.35
ORD-006900,2024-01-22,CUST-01061,Nikhil Das,Fashion,Women's Wear,Women's Wear - 875,5691.83,1,0.3,396.28,East,Kolkata,Credit Card,2024,1,Jan,1,2024-01,0.06962259941003157,5691.83
ORD-009421,2025-12-30,CUST-02723,Reyansh Patel,Beauty & Personal Care,Skincare,Skincare - 471,3022.27,3,0.2,789.67,West,Pune,Cash on Delivery,2025,12,Dec,4,2025-12,0.26128373705856855,1007.4233333333333
ORD-010198,2024-10-10,CUST-01373,Arjun Reddy,Sports & Outdoors,Camping,Camping - 194,4634.96,1,0.0,-980.35,West,Pune,Net Banking,2024,10,Oct,4,2024-10,-0.21151207345910214,4634.96
ORD-004194,2023-12-18,CUST-00164,Sai Sharma,Electronics,Cameras,Cameras - 339,18306.96,2,0.0,1751.07,South,Kochi,Credit Card,2023,12,Dec,4,2023-12,0.09565050669253661,9153.48
ORD-004442,2023-03-10,CUST-02552,Sai Iyer,Beauty & Personal Care,Haircare,Haircare - 411,1568.67,1,0.2,368.38,West,Surat,UPI,2023,3,Mar,1,2023-03,0.2348358800767529,1568.67
ORD-010436,2023-10-15,CUST-02128,Ananya Patel,Beauty & Personal Care,Skincare,Skincare - 561,1340.55,1,0.05,471.88,South,Hyderabad,UPI,2023,10,Oct,4,2023-10,0.35200477415985976,1340.55
ORD-009233,2024-07-28,CUST-02720,Ishita Nair,Electronics,Accessories,Accessories - 580,12014.09,1,0.05,154.94,South,Bengaluru,Credit Card,2024,7,Jul,3,2024-07,0.012896523998072264,12014.09
ORD-002634,2024-12-31,CUST-00300,Sneha Chatterjee,Beauty & Personal Care,Skincare,Skincare - 154,6362.69,2,0.0,2245.77,North,Lucknow,Net Banking,2024,12,Dec,4,2024-12,0.3529592043616772,3181.345
ORD-008601,2025-03-05,CUST-00862,Sneha Bose,Beauty & Personal Care,Grooming,Grooming - 653,8370.68,3,0.0,3427.17,East,Bhubaneswar,UPI,2025,3,Mar,1,2025-03,0.4094255185958608,2790.226666666667
ORD-004703,2023-11-05,CUST-00164,Sai Sharma,Fashion,Women's Wear,Women's Wear - 233,2092.97,1,0.05,565.91,South,Bengaluru,UPI,2023,11,Nov,4,2023-11,0.2703861020463743,2092.97
ORD-011116,2023-06-22,CUST-00973,Diya Verma,Beauty & Personal Care,Grooming,Grooming - 555,2566.23,2,0.2,607.66,North,Chandigarh,Net Banking,2023,6,Jun,2,2023-06,0.23679093456159422,1283.115
ORD-009823,2023-06-29,CUST-01178,Ayaan Patel,Home & Kitchen,Appliances,Appliances - 631,17156.41,1,0.15,172.48,West,Ahmedabad,UPI,2023,6,Jun,2,2023-06,0.010053385294475942,17156.41
ORD-010461,2025-02-08,CUST-00596,Diya Kumar,Electronics,Laptops,Laptops - 927,27039.37,1,0.0,1674.93,West,Surat,Credit Card,2025,2,Feb,1,2025-02,0.06194412073949948,27039.37
ORD-007093,2024-06-22,CUST-03169,Kavya Verma,Beauty & Personal Care,Skincare,Skincare - 523,1818.37,1,0.1,459.59,North,Delhi,Cash on Delivery,2024,6,Jun,2,2024-06,0.25274834054675344,1818.37
ORD-002125,2024-01-12,CUST-00033,Diya Patel,Books & Stationery,Fiction,Fiction - 597,1630.88,1,0.0,441.8,West,Surat,Debit Card,2024,1,Jan,1,2024-01,0.27089669380947706,1630.88
ORD-007111,2024-06-27,CUST-00164,Sai Sharma,Fashion,Footwear,Footwear - 256,4971.56,1,0.0,1634.3,South,Hyderabad,UPI,2024,6,Jun,2,2024-06,0.32872981518879385,4971.56
ORD-005236,2023-01-02,CUST-03198,Meera Verma,Home & Kitchen,Decor,Decor - 545,11324.95,1,0.0,2190.22,West,Surat,Cash on Delivery,2023,1,Jan,1,2023-01,0.1933977633455335,11324.95
ORD-006848,2024-07-04,CUST-01981,Simran Kapoor,Home & Kitchen,Cookware,Cookware - 829,4678.85,1,0.05,575.44,North,Jaipur,Cash on Delivery,2024,7,Jul,3,2024-07,0.12298748624127724,4678.85
ORD-003998,2025-02-23,CUST-02341,Ayaan Gupta,Sports & Outdoors,Yoga,Yoga - 775,5665.55,1,0.05,947.32,East,Kolkata,Credit Card,2025,2,Feb,1,2025-02,0.16720706727502185,5665.55
ORD-001644,2024-11-10,CUST-01663,Ishita Malhotra,Home & Kitchen,Cookware,Cookware - 506,12354.02,1,0.1,1531.33,South,Hyderabad,UPI,2024,11,Nov,4,2024-11,0.12395398420918857,12354.02
ORD-009582,2023-12-09,CUST-00538,Priya Gupta,Sports & Outdoors,Fitness Equipment,Fitness Equipment - 358,3444.26,2,0.05,583.42,South,Bengaluru,Credit Card,2023,12,Dec,4,2023-12,0.1693890705115177,1722.13
ORD-010285,2025-10-04,CUST-01698,Ananya Malhotra,Fashion,Footwear,Footwear - 339,1474.27,2,0.0,464.72,West,Surat,UPI,2025,10,Oct,4,2025-10,0.3152204141710813,737.135
ORD-002617,2025-01-28,CUST-01596,Aarav Chatterjee,Home & Kitchen,Cookware,Cookware - 971,4899.85,1,0.0,1031.48,North,Jaipur,Net Banking,2025,1,Jan,1,2025-01,0.21051256671122584,4899.85
